X,y
0.8559997748669161,22.880758353289114
0.7586455356182816,21.72279113808005
0.09227800067663872,10.496218009841947
0.1594084895425284,11.627030591925553
0.5430309264887722,17.847768901133005
0.09003972212221245,10.400361101748045
0.973911228129199,24.40715446581655
0.37316257023379606,15.302130780222331
0.627820362342682,18.892341326074085
0.6534415956544493,19.972606094127894
0.9332157894330079,24.33338638216737
0.6601333420234583,19.903736075013565
0.14726167047492267,10.940412358201513
0.4821913270467836,17.01534540473396
0.008146046514710181,8.749833329701351
0.5955501942208631,18.733533481770657
0.28232148477560437,13.675206762539052
0.17737662332197557,12.06734520985884
0.09056190171506828,9.984545976601188
0.6865975838506674,19.773912722070207
0.5728962221731649,18.292763917258245
0.04560984720448269,10.069799317023003
0.5288323140401876,17.275469565885057
0.6647948572918843,19.68999477483512
0.6380784943855192,19.97204676017692
0.6408677078491767,19.081200498586174
0.4334880202436673,16.576503199969697
0.1419849235487749,11.294141980719756
0.789900381617482,21.55967615655003
0.3101130044486041,14.366923657333292
0.6611052606942986,20.33860698864124
0.3628380977859986,14.78641316293574
0.6925688324864101,20.735837555314067
0.10313258113600143,11.624297214942953
0.7462778494995586,20.829186889716247
0.8216148654804624,21.616154471534198
0.07081257692185916,10.445407745041395
0.9959585957732981,24.442851534199423
0.0899846270062854,10.558564822489016
0.2917474137945183,13.192003423637624
0.4744342244604235,15.97126369530209
0.8767257250764156,23.02646507622253
0.7245184212697645,21.097800708085373
0.8945389857138154,24.064754566160918
0.445086282756199,15.556461746957542
0.16317932818783687,11.97087421368274
0.43428613378422054,16.797425631327524
0.6936948000485649,20.235511577763116
0.5605031334781723,17.37223904688855
0.35000223949102427,15.187348008115748
0.9934098283401016,25.532791550337006
0.8238803690870229,21.89292295838849
0.6724661429227713,19.56529668732978
0.25339668030521045,13.611772268646046
0.5841091430051605,18.474523717114863
0.053106711849461696,9.948336637990137
0.8972423621336508,23.43986219264951
0.03904766730676046,10.307050211182169
0.7216506474191373,20.307410083754235
0.0492048610675514,8.893885150719303
0.2828321143651784,13.75220896112124
0.22680021060194677,13.045424492262356
0.26832373810576304,13.96637556784784
0.03429059387305444,9.947224134329735
0.7234044968363321,20.79442844159248
0.7246335869713044,21.148650690933703
0.32474614394741597,14.060687461581763
0.6612922304887012,19.198379222577987
0.5616048335480861,18.278135862291254
0.4076988970277512,15.471303186476664
0.3000141832423666,13.368091671212902
0.662206893830402,18.511086510175268
0.47974422438781616,16.234788844084566
0.7281421223782027,20.309668451880988
0.36378490115855344,15.292992144265456
0.31202125599361397,13.882596604090324
0.2897348655807316,13.221117140096949
0.9174715798509817,23.703934088747502
0.22623737208581263,13.020580863526266
0.6671401561411225,19.741635102144407
0.4888744624726691,16.436078979977363
0.6258871570048461,18.721408868623318
0.2242826933121147,13.407290482661491
0.4838124423732736,15.837598652332426
0.2482825639637889,13.127561677022568
0.6192159337547992,19.59153463477694
0.3701291776659438,15.044770442185598
0.5048848690924722,17.0895188490869
0.029045253799411475,9.70497306637341
0.2879164768508027,14.322762262768038
0.32522596726668906,14.171245711843714
0.7621347777366724,21.049005941954498
0.2238850315727341,13.309800166316643
0.10278199178852354,10.715709865590723
0.7262919603594375,20.42153641186177
0.07601055636628151,10.024308910044596
0.8063893706465065,21.551424677439424
0.7923734130227419,21.610330127906366
0.7295475458442766,20.97244367656861
0.1363755736655582,10.630136947051717
0.7492485938187938,21.557649258240577
0.6772724612237778,19.259889203641215
0.9528904638747765,24.147117941989364
0.6709058868084226,18.748165617360584
0.6962026174421704,20.053831177407442
0.18478528166908104,12.977258526396868
0.18634811687479214,11.965634257799124
0.6588414200211689,19.49581203815312
0.6269364220778954,18.65607087935021
0.1578978084716649,11.685032184877299
0.8601059305260988,21.88290309582393
0.9662782138226794,24.138107252278715
0.6700442098864605,20.325815200158875
0.9605074604650357,24.149039806083184
0.7354076480162209,21.313756752158216
0.16191293079664326,11.634067069396261
0.2386829742334402,12.19158332028584
0.7279313574018553,20.952761583789076
0.1491335876647325,11.686077032134348
0.7065220183992451,20.02780954115488
0.26363686788766383,12.907194050977592
0.47296360377878854,16.583624467881005
